
THERMOK with O2(aq)          switched with H2(aq)         


THERMOK with SO3--           switched with SO4--


THERMOK with SO4--           switched with SO3--


THERMOK with S2O3--          switched with SO4--


THERMOK with SO4--           switched with S2O3--


THERMOK with S2O4--          switched with SO4--


THERMOK with SO4--           switched with S2O4--


THERMOK with HS-             switched with SO4--


THERMOK with SO4--           switched with HS-


THERMOK with Fe+++           switched with Fe++


THERMOK with Fe++            switched with Fe+++

 File format and data suitable for TOUGHREACT V2.3+ (YMP)
 May needs component switching to avoid overdefinitions


!end-of-header     Do not remove this record!
'Temperature points:'   8    0.01   25.00   60.00  100.00  150.00  200.00  250.00  300.00
'Pr++'                                55.1156   49.6989   43.4638   37.7544   32.1091   27.6192   23.9392   20.8483
'Pr++'                            0.23231627E+02   -0.15460405E+03   -0.25553105E-01    0.25111944E+05   -0.41503154E+06
'Pr++++'                          140.907  4.50  4.00    3   1.0000 'H+'  1.0000 'Pr+++'  -0.5000 'H2(aq)'
'Pr++++'                              72.7148   67.4351   61.2326   55.4420   49.6239   44.9526   41.1277   37.9400
'Pr++++'                         -0.52252870E+01    0.35450675E+02    0.51661190E-02    0.19615092E+05   -0.49550961E+06
'Rh+++'                           102.905  3.60  3.00    3   1.0000 'H+'  1.0000 'Rh++'  -0.5000 'H2(aq)'
'Rh+++'                               20.7498   19.6799   18.4520   17.3302   16.2350   15.3925   14.7441   14.2442
'Rh+++'                          -0.18018549E+02    0.11996088E+03    0.19719222E-01   -0.19514585E+04    0.27095402E+06
'Ru++'                            101.070  2.80  2.00    4  -4.0000 'H2O'  4.0000 'H+'  1.0000 'RuO4--'  2.0000 'H2(aq)'
'Ru++'                              -102.0051  -93.5390  -83.8916  -75.1659  -66.6929  -60.1419  -55.0032  -51.0101
'Ru++'                            0.12762958E+03   -0.80975122E+03   -0.12837839E+00    0.17129640E+05   -0.26792576E+07
'Ru+++'                           101.070  3.60  3.00    4  -4.0000 'H2O'  5.0000 'H+'  1.0000 'RuO4--'  1.5000 'H2(aq)'
'Ru+++'                              -96.6457  -87.9400  -78.0330  -69.0842  -60.3971  -53.6670  -48.3590  -44.1972
'Ru+++'                           0.11092638E+03   -0.69853192E+03   -0.11010975E+00    0.11766141E+05   -0.24934124E+07
'S2O3--'                          112.126  3.00 -2.00    4  -5.0000 'H2O'  2.0000 'H+'  2.0000 'SO4--'  4.0000 'H2(aq)'
'S2O3--'                             -54.8220  -50.8746  -46.3422  -42.1920  -38.1132  -34.9444  -32.4894  -30.6710
'S2O3--'                          0.15552463E+03   -0.99520384E+03   -0.14848002E+00    0.40786834E+05   -0.30501766E+07
'HS-'                              33.072  1.84 -1.00    4   1.0000 'H+'  1.0000 'SO4--'  -4.0000 'H2O'  4.0000 'H2(aq)'
'HS-'                                -49.7035  -46.0004  -41.6430  -37.5477  -33.3930  -30.0239  -27.2446  -24.9270
'HS-'                             0.38000268E+02   -0.24642814E+03   -0.30420860E-01   -0.61003600E+03   -0.44144310E+06
'S2O4--'                          128.126  3.00 -2.00    4  -4.0000 'H2O'  2.0000 'H+'  2.0000 'SO4--'  3.0000 'H2(aq)'
'S2O4--'                             -21.0163  -19.9346  -18.7578  -17.7367  -16.8113  -16.1975  -15.8736  -15.8895
'S2O4--'                          0.18183008E+03   -0.11632806E+04   -0.17664402E+00    0.60331683E+05   -0.37628057E+07
'SO3--'                            80.062  3.00 -2.00    3   1.0000 'SO4--'  -1.0000 'H2O'  1.0000 'H2(aq)'
'SO3--'                                0.5117    0.5430    0.6366    0.7856    1.0079    1.2550    1.5213    1.8165
'SO3--'                          -0.19637018E+02    0.12466509E+03    0.23181950E-01   -0.74493000E+04    0.51860250E+06
'S2O6--'                          160.124  3.00 -2.00    4  -2.0000 'H2O'  2.0000 'H+'  2.0000 'SO4--'  1.0000 'H2(aq)'
'S2O6--'                               5.9257    4.7504    3.2262    1.6707   -0.0649   -1.6653   -3.2418   -4.9579
'S2O6--'                          0.22920448E+03   -0.14653187E+04   -0.22691920E+00    0.85986481E+05   -0.50297415E+07
'S2O8--'                          192.123  3.00 -2.00    3   2.0000 'H+'  2.0000 'SO4--'  -1.0000 'H2(aq)'
'S2O8--'                              75.8475   68.4510   59.6404   51.2881   42.7010   35.5459   29.3331   23.6191
'S2O8--'                          0.29072728E+03   -0.18617756E+04   -0.29232346E+00    0.12999267E+06   -0.66715429E+07
'HSO5-'                           113.069  1.81 -1.00    4   1.0000 'H+'  1.0000 'SO4--'  1.0000 'H2O'  -1.0000 'H2(aq)'
'HSO5-'                               69.8339   63.2913   55.5042   48.1316   40.5749   34.3185   28.9504   24.1220
'HSO5-'                           0.18318447E+03   -0.11758777E+04   -0.18575537E+00    0.89779817E+05   -0.44692470E+07
'HSe-'                             79.968  1.81 -1.00    4   1.0000 'H+'  1.0000 'SeO3--'  -3.0000 'H2O'  3.0000 'H2(aq)'
'HSe-'                               -66.4735  -61.3728  -55.4608  -50.0065  -44.5892  -40.2961  -36.8367  -34.0354
'HSe-'                            0.55895736E+02   -0.35830603E+03   -0.52636300E-01    0.12174750E+04   -0.88236360E+06
'SeO4--'                          142.958  3.00 -2.00    3   1.0000 'SeO3--'  1.0000 'H2O'  -1.0000 'H2(aq)'
'SeO4--'                              35.1364   32.0879   28.5259   25.2108   21.8773   19.1827   16.9416   15.0198
'SeO4--'                          0.24210452E+02   -0.15545176E+03   -0.26169230E-01    0.19320501E+05   -0.65778047E+06
'Sm++'                            150.350  2.80  2.00    3  -1.0000 'H+'  1.0000 'Sm+++'  0.5000 'H2(aq)'
'Sm++'                                27.9442   24.9233   21.4286   18.2138   15.0178   12.4566   10.3373    8.5371
'Sm++'                            0.22321257E+02   -0.14841535E+03   -0.24164110E-01    0.17435069E+05   -0.45444818E+06
'Sm++++'                          150.350  4.50  4.00    3   1.0000 'H+'  1.0000 'Sm+++'  -0.5000 'H2(aq)'
'Sm++++'                              96.1174   88.9121   80.4945   72.6776   64.8624   58.6151   53.5157   49.2759
'Sm++++'                         -0.54624510E+01    0.36990295E+02    0.55872080E-02    0.25987328E+05   -0.51412183E+06
'Tb++'                            158.924  2.80  2.00    3  -1.0000 'H+'  1.0000 'Tb+++'  0.5000 'H2(aq)'
'Tb++'                                63.2883   57.1756   50.1502   43.7270   37.3870   32.3556   28.2428   24.7997
'Tb++'                            0.21151065E+02   -0.14109469E+03   -0.23531776E-01    0.26408303E+05   -0.33762071E+06
'Tb++++'                          158.924  4.50  4.00    3   1.0000 'H+'  1.0000 'Tb+++'  -0.5000 'H2(aq)'
'Tb++++'                              57.8052   53.8012   49.0774   44.6502   40.1872   36.5960   33.6535   31.2005
'Tb++++'                         -0.55162550E+01    0.37917495E+02    0.58781470E-02    0.15075136E+05   -0.44465840E+06
'Tl+++'                           204.370  3.77  3.00    3   2.0000 'H+'  1.0000 'Tl+'  -1.0000 'H2(aq)'
'Tl+++'                               49.3079   46.3527   42.8564   39.5684   36.2493   33.5895   31.4394   29.7004
'Tl+++'                          -0.43727849E+02    0.28525977E+03    0.42868163E-01   -0.20532250E+04    0.38584810E+06
'Tm++'                            168.934  2.80  2.00    3  -1.0000 'H+'  1.0000 'Tm+++'  0.5000 'H2(aq)'
'Tm++'                                41.0526   36.7981   31.9078   27.4364   23.0200   19.5084   16.6279   14.2058
'Tm++'                            0.20146439E+02   -0.13492440E+03   -0.22325702E-01    0.20026260E+05   -0.31789431E+06
'Tm++++'                          168.934  4.50  4.00    3   1.0000 'H+'  1.0000 'Tm+++'  -0.5000 'H2(aq)'
'Tm++++'                             104.6667   96.6821   87.3937   78.8026   70.2464   63.4307   57.8830   53.2818
'Tm++++'                         -0.70315850E+01    0.47289335E+02    0.72405770E-02    0.27329450E+05   -0.38815870E+06
'U+++'                            238.030  3.60  3.00    4  -2.0000 'H2O'  1.0000 'H+'  1.0000 'UO2++'  1.5000 'H2(aq)'
'U+++'                                -4.5494   -4.0487   -3.3175   -2.5064   -1.5489   -0.6442    0.2316    1.1189
'U+++'                           -0.68305994E+02    0.43848712E+03    0.70332878E-01   -0.28365798E+05    0.18501444E+07
'U++++'                           238.030  4.50  4.00    4  -2.0000 'H2O'  2.0000 'H+'  1.0000 'UO2++'  1.0000 'H2(aq)'
'U++++'                              -14.3398  -12.1130   -9.5325   -7.1498   -4.7544   -2.7884   -1.0921    0.4494
'U++++'                          -0.72604545E+02    0.46871607E+03    0.75503695E-01   -0.31243573E+05    0.13441468E+07
'UO2+'                            270.029  2.31  1.00    3  -1.0000 'H+'  1.0000 'UO2++'  0.5000 'H2(aq)'
'UO2+'                                -3.0244   -3.0114   -2.8782   -2.6525   -2.3302   -2.0028   -1.6928   -1.4114
'UO2+'                            0.41419540E+01   -0.23562705E+02   -0.34944430E-02   -0.19221005E+04    0.39488785E+06
'V++'                              50.942  2.80  2.00    3   1.0000 'VO++'  -1.0000 'H2O'  1.0000 'H2(aq)'
'V++'                                 -4.8009   -4.5270   -4.0657   -3.5080   -2.8134   -2.1399   -1.4888   -0.8453
'V++'                            -0.30776273E+02    0.19772048E+03    0.33474895E-01   -0.14703127E+05    0.11056149E+07
'V+++'                             50.942  3.60  3.00    4  -1.0000 'H2O'  1.0000 'H+'  1.0000 'VO++'  0.5000 'H2(aq)'
'V+++'                                -8.2063   -7.3136   -6.1949   -5.0864   -3.8953   -2.8574   -1.9192   -1.0341
'V+++'                           -0.45256805E+02    0.29067856E+03    0.47473037E-01   -0.20066104E+05    0.11565530E+07
'VO2+'                             82.941  2.31  1.00    4  -1.0000 'H+'  1.0000 'H2O'  1.0000 'VO++'  -0.5000 'H2(aq)'
'VO2+'                                20.4291   18.4552   16.2905   14.4009   12.6225   11.2735   10.2052    9.3137
'VO2+'                            0.23147365E+02   -0.14498784E+03   -0.22112226E-01    0.11514548E+05   -0.41412550E+05
'Yb++'                            173.040  2.80  2.00    3  -1.0000 'H+'  1.0000 'Yb+++'  0.5000 'H2(aq)'
'Yb++'                                18.5347   16.2625   13.6410   11.2357    8.8476    6.9325    5.3418    3.9844
'Yb++'                            0.20148043E+02   -0.13435543E+03   -0.22128010E-01    0.13833134E+05   -0.35353287E+06
'Yb++++'                          173.040  4.50  4.00    3   1.0000 'H+'  1.0000 'Yb+++'  -0.5000 'H2(aq)'
'Yb++++'                             126.0649  116.3152  104.9965   94.5478   84.1597   75.8963   69.1754   63.6040
'Yb++++'                         -0.72729340E+01    0.49114265E+02    0.73221650E-02    0.33061939E+05   -0.39419313E+06
'Ag(CO3)-'                        167.879  1.81 -1.00    3  -1.0000 'H+'  1.0000 'Ag+'  1.0000 'HCO3-'
'Ag(CO3)-'                             7.5073    7.6250    7.7816    7.9623    8.1907    8.4187    8.6425    8.8577
'Ag(CO3)-'                        0.13636758E+02   -0.81546433E+02   -0.73300339E-02    0.51364030E+04   -0.31715788E+06
'Ag(CO3)2---'                     227.889  4.20 -3.00    3  -2.0000 'H+'  1.0000 'Ag+'  2.0000 'HCO3-'
'Ag(CO3)2---'                         18.5023   18.4730   18.4789   18.5606   18.7656   19.0800   19.5184   20.1383
'Ag(CO3)2---'                    -0.10066892E+03    0.64721941E+03    0.11019825E+00   -0.32322389E+05    0.18109265E+07
'Ag(HS)2-'                        174.014  1.81 -1.00    5   1.0000 'Ag+'  2.0000 'H+'  2.0000 'SO4--'  -8.0000 'H2O'  8.0000 'H2(aq)'
'Ag(HS)2-'                          -118.6547 -109.5874  -99.0547  -89.2811  -79.5146  -71.7548  -65.5465  -60.6694
'Ag(HS)2-'                        0.26202719E+03   -0.16762803E+04   -0.24064075E+00    0.59711818E+05   -0.48670692E+07
'Ag(OH)2-'                        141.885  1.81 -1.00    3  -2.0000 'H+'  1.0000 'Ag+'  2.0000 'H2O'
'Ag(OH)2-'                            25.7769   24.2115   22.5671   21.2377   20.1388   19.4757   19.1374   19.0954
'Ag(OH)2-'                       -0.73072612E+02    0.46789704E+03    0.82501087E-01   -0.21426696E+05    0.17704322E+07
'AgCl(aq)'                        143.323  0.00  0.00    2   1.0000 'Ag+'  1.0000 'Cl-'
'AgCl(aq)'                            -3.5668   -3.2722   -2.9682   -2.7240   -2.5356   -2.4615   -2.5130   -2.7510
'AgCl(aq)'                        0.12259987E+03   -0.77857203E+03   -0.11918027E+00    0.41916717E+05   -0.25134609E+07
'AgCl2-'                          178.776  1.81 -1.00    2   1.0000 'Ag+'  2.0000 'Cl-'
'AgCl2-'                              -5.5723   -5.1700   -4.7863   -4.5160   -4.3629   -4.3835   -4.5882   -5.0594
'AgCl2-'                          0.17272584E+03   -0.10966866E+04   -0.17063913E+00    0.59244504E+05   -0.35938632E+07
'AgCl3--'                         214.229  3.00 -2.00    2   1.0000 'Ag+'  3.0000 'Cl-'
'AgCl3--'                             -6.0019   -5.1685   -4.4175   -3.9216   -3.6519   -3.6576   -3.8929   -4.3896
'AgCl3--'                         0.14866392E+03   -0.94432900E+03   -0.14895356E+00    0.52773119E+05   -0.35960915E+07
'AgCl4---'                        249.682  4.20 -3.00    2   1.0000 'Ag+'  4.0000 'Cl-'
'AgCl4---'                            -5.0632   -3.8550   -2.7542   -2.0097   -1.5644   -1.4833   -1.6804   -2.1597
'AgCl4---'                        0.14209263E+03   -0.90052950E+03   -0.14347364E+00    0.51377926E+05   -0.37739977E+07
'AgF(aq)'                         126.868  0.00  0.00    2   1.0000 'Ag+'  1.0000 'F-'
'AgF(aq)'                             -0.4600   -0.4400   -0.4829   -0.5794   -0.7517   -0.9873   -1.3156   -1.8118
'AgF(aq)'                         0.14018449E+03   -0.89171987E+03   -0.13617524E+00    0.49682798E+05   -0.29749000E+07
'AgHS(aq)'                        140.942  0.00  0.00    5   1.0000 'Ag+'  1.0000 'H+'  1.0000 'SO4--'  -4.0000 'H2O'  4.0000 'H2(aq)'
'AgHS(aq)'                           -64.5182  -59.6066  -53.8970  -48.5952  -43.2962  -39.0898  -35.7361  -33.1323
'AgHS(aq)'                        0.16460109E+03   -0.10522288E+04   -0.15177516E+00    0.40149364E+05   -0.30768352E+07
'AgNO3(aq)'                       169.875  0.00  0.00    2   1.0000 'Ag+'  1.0000 'NO3-'
'AgNO3(aq)'                            0.1598    0.2507    0.2666    0.2123    0.0816   -0.1084   -0.3739   -0.7771
'AgNO3(aq)'                       0.12303579E+03   -0.78526094E+03   -0.11668207E+00    0.44989666E+05   -0.28090521E+07
'AgO-'                            123.869  1.81 -1.00    3  -2.0000 'H+'  1.0000 'Ag+'  1.0000 'H2O'
'AgO-'                                25.8482   24.0076   22.0237   20.3539   18.8853   17.9023   17.2876   17.0108
'AgO-'                           -0.87895044E+02    0.55993761E+03    0.93965151E-01   -0.25635012E+05    0.20286075E+07
'AgOH(aq)'                        124.877  0.00  0.00    3  -1.0000 'H+'  1.0000 'Ag+'  1.0000 'H2O'
'AgOH(aq)'                            12.7231   11.8991   11.0276   10.3160    9.7119    9.3169    9.0573    8.8824
'AgOH(aq)'                        0.18091885E+02   -0.11358995E+03   -0.11123366E-01    0.83407045E+04   -0.19992520E+06
'Al(OH)2+'                         60.996  2.31  1.00    3  -2.0000 'H+'  1.0000 'Al+++'  2.0000 'H2O'
'Al(OH)2+'                            12.1336   10.5865    8.7404    6.9788    5.1412    3.5745    2.1791    0.8878
'Al(OH)2+'                        0.46973321E+02   -0.29965995E+03   -0.54112637E-01    0.20703213E+05   -0.95059036E+06
'Al(OH)2F(aq)'                     79.995  0.00  0.00    4  -2.0000 'H+'  1.0000 'Al+++'  1.0000 'F-'  2.0000 'H2O'
'Al(OH)2F(aq)'                         6.0787    4.2163    1.9883   -0.1336   -2.3576   -4.2969   -6.1150   -7.9734
'Al(OH)2F(aq)'                    0.19740687E+03   -0.12644828E+04   -0.19910222E+00    0.73880956E+05   -0.39535910E+07
'Al(OH)2F2-'                       98.993  1.81 -1.00    4  -2.0000 'H+'  1.0000 'Al+++'  2.0000 'F-'  2.0000 'H2O'
'Al(OH)2F2-'                           4.0601    1.9892   -0.5736   -3.0348   -5.5989   -7.8049   -9.8416  -11.8938
'Al(OH)2F2-'                      0.26241903E+03   -0.16961462E+04   -0.24990290E+00    0.10241524E+06   -0.58682016E+07
'AlF++'                            45.980  2.80  2.00    2   1.0000 'Al+++'  1.0000 'F-'
'AlF++'                               -7.0366   -6.9800   -7.0380   -7.2168   -7.5581   -8.0138   -8.6001   -9.3789
'AlF++'                           0.14191631E+03   -0.90479829E+03   -0.14559133E+00    0.49742583E+05   -0.30391016E+07
'AlF2+'                            64.978  2.31  1.00    2   1.0000 'Al+++'  2.0000 'F-'
'AlF2+'                              -12.5923  -12.5000  -12.6306  -12.9885  -13.6534  -14.5338  -15.6664  -17.1801
'AlF2+'                           0.28739133E+03   -0.18321749E+04   -0.29268844E+00    0.10101137E+06   -0.61588874E+07
